event_time,title,k,atr_pips,impulse_pips,atr_mult,direction,risk_pips,pnl_1.5,pnl_2.5
2020-05-12T12:30:00+00:00,Consumer Price Index,2,6.985416666666494,5.799999999998029,0.8303012227853035,1,6.999999999999229,9.299999999997734,16.299999999999184
2020-06-05T12:30:00+00:00,Employment Situation (NFP),2,10.554166666666791,-37.700000000000514,3.572048953809718,-1,41.199999999999015,-3.40000000000109,-3.40000000000109
2020-06-10T12:30:00+00:00,Consumer Price Index,2,7.570833333333249,8.799999999999919,1.162355531095214,1,16.300000000000203,-17.500000000000203,-17.500000000000203
2020-06-10T18:00:00+00:00,FOMC Statement (scheduled),2,7.479166666666653,42.599999999999305,5.695821727019416,1,88.79999999999998,-59.20000000000027,-59.20000000000027
2020-07-02T12:30:00+00:00,Employment Situation (NFP),2,6.3562500000000774,-16.199999999999548,2.5486725663715792,-1,33.90000000000004,22.399999999999178,22.399999999999178
2020-07-14T12:30:00+00:00,Consumer Price Index,2,6.540625000000174,-2.5999999999992696,0.39751552795018824,-1,5.9000000000009045,-7.100000000000905,-7.100000000000905
2020-07-29T18:00:00+00:00,FOMC Statement (scheduled),2,7.300000000000061,-2.4000000000001798,0.3287671232876931,-1,13.199999999999878,-14.399999999999878,-14.399999999999878
2020-08-07T12:30:00+00:00,Employment Situation (NFP),2,9.619791666666751,9.500000000000064,0.9875473741201928,1,28.900000000000592,-30.10000000000059,-30.10000000000059
2020-08-12T12:30:00+00:00,Consumer Price Index,2,9.294791666666752,21.700000000000053,2.334640815869087,1,29.09999999999968,14.800000000000459,14.800000000000459
2020-09-04T12:30:00+00:00,Employment Situation (NFP),2,7.6937499999998655,-34.19999999999979,4.445166531275436,-1,43.29999999999945,-44.49999999999945,-44.49999999999945
2020-09-11T12:30:00+00:00,Consumer Price Index,2,8.996875000000053,-4.8000000000003595,0.5335185828413012,-1,5.499999999998284,-6.699999999998284,-6.699999999998284
2020-09-16T18:00:00+00:00,FOMC Statement (scheduled),2,6.577083333333377,-5.999999999999339,0.9122584732339765,-1,33.199999999999896,48.59999999999984,81.79999999999974
2020-10-02T12:30:00+00:00,Employment Situation (NFP),2,7.857291666666608,-18.199999999999328,2.3163197666710174,-1,25.500000000000522,-18.099999999999692,-18.099999999999692
2020-10-13T12:30:00+00:00,Consumer Price Index,2,4.913541666666591,-2.5999999999992696,0.529149883400326,-1,7.800000000000029,10.500000000001155,18.299999999998963
2020-11-05T19:00:00+00:00,FOMC Statement (scheduled),2,9.571874999999933,16.00000000000046,1.6715638263141308,1,20.100000000000673,-21.300000000000672,-21.300000000000672
2020-11-06T13:30:00+00:00,Employment Situation (NFP),2,10.36770833333323,10.499999999999954,1.0127599718677842,1,23.299999999999432,-24.49999999999943,-24.49999999999943
2020-11-12T13:30:00+00:00,Consumer Price Index,2,6.150000000000114,9.700000000001374,1.5772357723579178,1,14.400000000001079,-15.600000000001078,-15.600000000001078
2020-12-04T13:30:00+00:00,Employment Situation (NFP),2,7.001041666666851,-10.299999999998644,1.471209641422175,-1,24.899999999998812,-26.09999999999881,-26.09999999999881
2020-12-10T13:30:00+00:00,Consumer Price Index,2,6.578124999999957,15.800000000001369,2.4019002375299148,1,15.899999999999803,-17.099999999999802,-17.099999999999802
2020-12-16T19:00:00+00:00,FOMC Statement (scheduled),2,6.483333333333457,-30.200000000000227,4.658097686375267,-1,36.79999999999906,-37.99999999999906,-37.99999999999906
2021-01-08T13:30:00+00:00,Employment Situation (NFP),2,8.370833333333424,21.999999999999797,2.6281732205076627,1,37.39999999999854,-38.599999999998545,-38.599999999998545
2021-01-13T13:30:00+00:00,Consumer Price Index,2,6.841666666666662,-7.500000000000284,1.0962241169306146,-1,17.499999999999183,-18.699999999999182,-18.699999999999182
2021-01-27T19:00:00+00:00,FOMC Statement (scheduled),2,6.916666666666552,-12.499999999999734,1.807228915662642,-1,21.299999999999653,20.999999999998888,20.999999999998888
2021-02-05T13:30:00+00:00,Employment Situation (NFP),2,5.095833333333203,19.900000000001583,3.9051512673757176,1,19.900000000001583,28.650000000002375,48.550000000003955
