sample_idx,anchor_ts,weak_label,predicted_label,offset,ts,open,high,low,close,volume
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-21,2024-06-05T00:00:00+00:00,1.08816,1.0886,1.08766,1.08784,16140.11
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-20,2024-06-05T04:00:00+00:00,1.08783,1.08822,1.08708,1.08715,23936.87
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-19,2024-06-05T08:00:00+00:00,1.08715,1.08772,1.08599,1.0868,25092.77
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-18,2024-06-05T12:00:00+00:00,1.08682,1.08915,1.08618,1.08648,70899.2
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-17,2024-06-05T16:00:00+00:00,1.08648,1.08773,1.08544,1.0874,13355.0
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-16,2024-06-05T20:00:00+00:00,1.08742,1.08744,1.08679,1.08739,5228.72
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-15,2024-06-06T00:00:00+00:00,1.08738,1.08957,1.08738,1.08906,15654.06
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-14,2024-06-06T04:00:00+00:00,1.08906,1.08907,1.08758,1.08782,24663.56
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-13,2024-06-06T08:00:00+00:00,1.0878,1.0882,1.08619,1.08675,21194.82
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-12,2024-06-06T12:00:00+00:00,1.08676,1.0902,1.08643,1.08819,70322.98
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-11,2024-06-06T16:00:00+00:00,1.0882,1.08942,1.08798,1.08892,16535.1
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-10,2024-06-06T20:00:00+00:00,1.08892,1.08933,1.08873,1.08916,7752.33
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-9,2024-06-07T00:00:00+00:00,1.08915,1.08978,1.08867,1.08945,24221.52
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-8,2024-06-07T04:00:00+00:00,1.08944,1.08983,1.0888,1.08926,31823.76
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-7,2024-06-07T08:00:00+00:00,1.08927,1.09018,1.08831,1.08982,44938.6
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-6,2024-06-07T12:00:00+00:00,1.08984,1.09012,1.08041,1.08064,94416.81
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-5,2024-06-07T16:00:00+00:00,1.08065,1.08122,1.08,1.08002,25904.69
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-4,2024-06-07T20:00:00+00:00,1.08003,1.08038,1.07993,1.08017,2354.9
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-3,2024-06-09T20:00:00+00:00,1.07783,1.07798,1.07644,1.07788,10918.14
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-2,2024-06-10T00:00:00+00:00,1.07788,1.07814,1.07554,1.07555,11532.77
7,2024-06-10T08:00:00+00:00,trending,vol_spike,-1,2024-06-10T04:00:00+00:00,1.07554,1.07663,1.07478,1.07644,25444.42
7,2024-06-10T08:00:00+00:00,trending,vol_spike,0,2024-06-10T08:00:00+00:00,1.07644,1.07681,1.07327,1.07536,42395.71
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-50,2024-06-03T08:00:00+00:00,1.08397,1.08448,1.08278,1.08432,31028.31
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-49,2024-06-03T12:00:00+00:00,1.08433,1.08904,1.08405,1.08896,58066.19
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-48,2024-06-03T16:00:00+00:00,1.08895,1.08999,1.08812,1.08999,30452.36
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-47,2024-06-03T20:00:00+00:00,1.08998,1.09098,1.08995,1.09071,10013.63
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-46,2024-06-04T00:00:00+00:00,1.09072,1.0916,1.09051,1.09074,17988.68
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-45,2024-06-04T04:00:00+00:00,1.09074,1.09108,1.08847,1.08901,30368.58
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-44,2024-06-04T08:00:00+00:00,1.08902,1.08907,1.0859,1.08615,42013.17
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-43,2024-06-04T12:00:00+00:00,1.08615,1.08835,1.08615,1.08776,56250.74
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-42,2024-06-04T16:00:00+00:00,1.08777,1.08877,1.08774,1.08809,29193.41
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-41,2024-06-04T20:00:00+00:00,1.08809,1.08819,1.08778,1.08817,5221.22
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-40,2024-06-05T00:00:00+00:00,1.08816,1.0886,1.08766,1.08784,16140.11
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-39,2024-06-05T04:00:00+00:00,1.08783,1.08822,1.08708,1.08715,23936.87
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-38,2024-06-05T08:00:00+00:00,1.08715,1.08772,1.08599,1.0868,25092.77
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-37,2024-06-05T12:00:00+00:00,1.08682,1.08915,1.08618,1.08648,70899.2
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-36,2024-06-05T16:00:00+00:00,1.08648,1.08773,1.08544,1.0874,13355.0
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-35,2024-06-05T20:00:00+00:00,1.08742,1.08744,1.08679,1.08739,5228.72
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-34,2024-06-06T00:00:00+00:00,1.08738,1.08957,1.08738,1.08906,15654.06
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-33,2024-06-06T04:00:00+00:00,1.08906,1.08907,1.08758,1.08782,24663.56
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-32,2024-06-06T08:00:00+00:00,1.0878,1.0882,1.08619,1.08675,21194.82
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-31,2024-06-06T12:00:00+00:00,1.08676,1.0902,1.08643,1.08819,70322.98
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-30,2024-06-06T16:00:00+00:00,1.0882,1.08942,1.08798,1.08892,16535.1
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-29,2024-06-06T20:00:00+00:00,1.08892,1.08933,1.08873,1.08916,7752.33
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-28,2024-06-07T00:00:00+00:00,1.08915,1.08978,1.08867,1.08945,24221.52
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-27,2024-06-07T04:00:00+00:00,1.08944,1.08983,1.0888,1.08926,31823.76
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-26,2024-06-07T08:00:00+00:00,1.08927,1.09018,1.08831,1.08982,44938.6
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-25,2024-06-07T12:00:00+00:00,1.08984,1.09012,1.08041,1.08064,94416.81
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-24,2024-06-07T16:00:00+00:00,1.08065,1.08122,1.08,1.08002,25904.69
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-23,2024-06-07T20:00:00+00:00,1.08003,1.08038,1.07993,1.08017,2354.9
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-22,2024-06-09T20:00:00+00:00,1.07783,1.07798,1.07644,1.07788,10918.14
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-21,2024-06-10T00:00:00+00:00,1.07788,1.07814,1.07554,1.07555,11532.77
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-20,2024-06-10T04:00:00+00:00,1.07554,1.07663,1.07478,1.07644,25444.42
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-19,2024-06-10T08:00:00+00:00,1.07644,1.07681,1.07327,1.07536,42395.71
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-18,2024-06-10T12:00:00+00:00,1.07537,1.07603,1.07332,1.075,42209.58
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-17,2024-06-10T16:00:00+00:00,1.07501,1.07656,1.075,1.0763,32487.24
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-16,2024-06-10T20:00:00+00:00,1.07629,1.07681,1.07594,1.07633,7417.0
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-15,2024-06-11T00:00:00+00:00,1.07635,1.0769,1.07612,1.07685,18017.17
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-14,2024-06-11T04:00:00+00:00,1.07683,1.07734,1.0761,1.0764,25135.39
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-13,2024-06-11T08:00:00+00:00,1.07639,1.07645,1.07237,1.07289,58128.86
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-12,2024-06-11T12:00:00+00:00,1.0729,1.07366,1.07194,1.07323,53431.96
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-11,2024-06-11T16:00:00+00:00,1.07324,1.07493,1.07324,1.07401,17652.62
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-10,2024-06-11T20:00:00+00:00,1.07401,1.07427,1.0739,1.07399,6856.42
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-9,2024-06-12T00:00:00+00:00,1.07398,1.07432,1.07346,1.07402,25201.5
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-8,2024-06-12T04:00:00+00:00,1.07401,1.0747,1.07355,1.07444,24077.62
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-7,2024-06-12T08:00:00+00:00,1.07445,1.07654,1.07441,1.07642,27454.69
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-6,2024-06-12T12:00:00+00:00,1.07643,1.08521,1.07621,1.08423,88098.21
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-5,2024-06-12T16:00:00+00:00,1.08424,1.0848,1.08036,1.08065,123926.92
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-4,2024-06-12T20:00:00+00:00,1.08065,1.0815,1.0804,1.08127,11154.21
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-3,2024-06-13T00:00:00+00:00,1.08126,1.08157,1.08038,1.08068,22252.5
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-2,2024-06-13T04:00:00+00:00,1.08068,1.08163,1.08004,1.08142,25401.44
8,2024-06-13T12:00:00+00:00,trending,vol_spike,-1,2024-06-13T08:00:00+00:00,1.08141,1.08144,1.07826,1.07832,35792.04
8,2024-06-13T12:00:00+00:00,trending,vol_spike,0,2024-06-13T12:00:00+00:00,1.07832,1.08162,1.07533,1.07553,86297.52
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-50,2024-06-04T08:00:00+00:00,1.08902,1.08907,1.0859,1.08615,42013.17
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-49,2024-06-04T12:00:00+00:00,1.08615,1.08835,1.08615,1.08776,56250.74
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-48,2024-06-04T16:00:00+00:00,1.08777,1.08877,1.08774,1.08809,29193.41
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-47,2024-06-04T20:00:00+00:00,1.08809,1.08819,1.08778,1.08817,5221.22
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-46,2024-06-05T00:00:00+00:00,1.08816,1.0886,1.08766,1.08784,16140.11
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-45,2024-06-05T04:00:00+00:00,1.08783,1.08822,1.08708,1.08715,23936.87
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-44,2024-06-05T08:00:00+00:00,1.08715,1.08772,1.08599,1.0868,25092.77
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-43,2024-06-05T12:00:00+00:00,1.08682,1.08915,1.08618,1.08648,70899.2
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-42,2024-06-05T16:00:00+00:00,1.08648,1.08773,1.08544,1.0874,13355.0
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-41,2024-06-05T20:00:00+00:00,1.08742,1.08744,1.08679,1.08739,5228.72
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-40,2024-06-06T00:00:00+00:00,1.08738,1.08957,1.08738,1.08906,15654.06
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-39,2024-06-06T04:00:00+00:00,1.08906,1.08907,1.08758,1.08782,24663.56
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-38,2024-06-06T08:00:00+00:00,1.0878,1.0882,1.08619,1.08675,21194.82
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-37,2024-06-06T12:00:00+00:00,1.08676,1.0902,1.08643,1.08819,70322.98
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-36,2024-06-06T16:00:00+00:00,1.0882,1.08942,1.08798,1.08892,16535.1
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-35,2024-06-06T20:00:00+00:00,1.08892,1.08933,1.08873,1.08916,7752.33
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-34,2024-06-07T00:00:00+00:00,1.08915,1.08978,1.08867,1.08945,24221.52
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-33,2024-06-07T04:00:00+00:00,1.08944,1.08983,1.0888,1.08926,31823.76
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-32,2024-06-07T08:00:00+00:00,1.08927,1.09018,1.08831,1.08982,44938.6
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-31,2024-06-07T12:00:00+00:00,1.08984,1.09012,1.08041,1.08064,94416.81
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-30,2024-06-07T16:00:00+00:00,1.08065,1.08122,1.08,1.08002,25904.69
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-29,2024-06-07T20:00:00+00:00,1.08003,1.08038,1.07993,1.08017,2354.9
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-28,2024-06-09T20:00:00+00:00,1.07783,1.07798,1.07644,1.07788,10918.14
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-27,2024-06-10T00:00:00+00:00,1.07788,1.07814,1.07554,1.07555,11532.77
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-26,2024-06-10T04:00:00+00:00,1.07554,1.07663,1.07478,1.07644,25444.42
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-25,2024-06-10T08:00:00+00:00,1.07644,1.07681,1.07327,1.07536,42395.71
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-24,2024-06-10T12:00:00+00:00,1.07537,1.07603,1.07332,1.075,42209.58
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-23,2024-06-10T16:00:00+00:00,1.07501,1.07656,1.075,1.0763,32487.24
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-22,2024-06-10T20:00:00+00:00,1.07629,1.07681,1.07594,1.07633,7417.0
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-21,2024-06-11T00:00:00+00:00,1.07635,1.0769,1.07612,1.07685,18017.17
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-20,2024-06-11T04:00:00+00:00,1.07683,1.07734,1.0761,1.0764,25135.39
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-19,2024-06-11T08:00:00+00:00,1.07639,1.07645,1.07237,1.07289,58128.86
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-18,2024-06-11T12:00:00+00:00,1.0729,1.07366,1.07194,1.07323,53431.96
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-17,2024-06-11T16:00:00+00:00,1.07324,1.07493,1.07324,1.07401,17652.62
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-16,2024-06-11T20:00:00+00:00,1.07401,1.07427,1.0739,1.07399,6856.42
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-15,2024-06-12T00:00:00+00:00,1.07398,1.07432,1.07346,1.07402,25201.5
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-14,2024-06-12T04:00:00+00:00,1.07401,1.0747,1.07355,1.07444,24077.62
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-13,2024-06-12T08:00:00+00:00,1.07445,1.07654,1.07441,1.07642,27454.69
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-12,2024-06-12T12:00:00+00:00,1.07643,1.08521,1.07621,1.08423,88098.21
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-11,2024-06-12T16:00:00+00:00,1.08424,1.0848,1.08036,1.08065,123926.92
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-10,2024-06-12T20:00:00+00:00,1.08065,1.0815,1.0804,1.08127,11154.21
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-9,2024-06-13T00:00:00+00:00,1.08126,1.08157,1.08038,1.08068,22252.5
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-8,2024-06-13T04:00:00+00:00,1.08068,1.08163,1.08004,1.08142,25401.44
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-7,2024-06-13T08:00:00+00:00,1.08141,1.08144,1.07826,1.07832,35792.04
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-6,2024-06-13T12:00:00+00:00,1.07832,1.08162,1.07533,1.07553,86297.52
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-5,2024-06-13T16:00:00+00:00,1.07553,1.07556,1.07328,1.07406,31041.26
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-4,2024-06-13T20:00:00+00:00,1.07405,1.07432,1.07335,1.07374,6731.7
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-3,2024-06-14T00:00:00+00:00,1.07374,1.07449,1.07353,1.07401,20804.4
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-2,2024-06-14T04:00:00+00:00,1.07401,1.07409,1.0706,1.07075,48396.16
9,2024-06-14T12:00:00+00:00,trending,vol_spike,-1,2024-06-14T08:00:00+00:00,1.07075,1.07117,1.06717,1.06938,74621.29
9,2024-06-14T12:00:00+00:00,trending,vol_spike,0,2024-06-14T12:00:00+00:00,1.06939,1.06998,1.06676,1.06987,74349.2
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-50,2024-07-03T16:00:00+00:00,1.07987,1.08003,1.07781,1.07848,19169.88
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-49,2024-07-03T20:00:00+00:00,1.07848,1.07916,1.07833,1.0791,3613.0
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-48,2024-07-04T00:00:00+00:00,1.0791,1.07949,1.07836,1.07852,13723.59
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-47,2024-07-04T04:00:00+00:00,1.07852,1.07965,1.07847,1.07944,20792.72
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-46,2024-07-04T08:00:00+00:00,1.07943,1.0803,1.07939,1.0797,25866.53
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-45,2024-07-04T12:00:00+00:00,1.07969,1.08138,1.07948,1.08106,21240.43
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-44,2024-07-04T16:00:00+00:00,1.08107,1.08137,1.08096,1.08129,6621.64
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-43,2024-07-04T20:00:00+00:00,1.08129,1.0814,1.08093,1.08103,5530.95
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-42,2024-07-05T00:00:00+00:00,1.08105,1.08245,1.08102,1.08218,13885.7
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-41,2024-07-05T04:00:00+00:00,1.08216,1.08302,1.08164,1.0829,23357.93
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-40,2024-07-05T08:00:00+00:00,1.08289,1.08319,1.08184,1.0819,27946.97
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-39,2024-07-05T12:00:00+00:00,1.0819,1.08423,1.07993,1.08277,113925.53
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-38,2024-07-05T16:00:00+00:00,1.08278,1.08426,1.08232,1.08414,18955.2
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-37,2024-07-05T20:00:00+00:00,1.08412,1.08412,1.08363,1.0837,4130.04
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-36,2024-07-07T20:00:00+00:00,1.08014,1.08329,1.07998,1.08256,15078.61
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-35,2024-07-08T00:00:00+00:00,1.08255,1.08363,1.0819,1.08314,32113.6
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-34,2024-07-08T04:00:00+00:00,1.08314,1.08382,1.08146,1.08368,46668.22
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-33,2024-07-08T08:00:00+00:00,1.08369,1.0843,1.08235,1.08334,35787.48
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-32,2024-07-08T12:00:00+00:00,1.08335,1.0845,1.08311,1.08346,49350.08
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-31,2024-07-08T16:00:00+00:00,1.08345,1.08361,1.08223,1.0825,19898.92
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-30,2024-07-08T20:00:00+00:00,1.0825,1.08313,1.08226,1.08305,6079.78
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-29,2024-07-09T00:00:00+00:00,1.08307,1.08333,1.08192,1.08281,20240.84
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-28,2024-07-09T04:00:00+00:00,1.08283,1.08311,1.0817,1.08174,32983.22
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-27,2024-07-09T08:00:00+00:00,1.08174,1.08283,1.08121,1.08137,35290.5
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-26,2024-07-09T12:00:00+00:00,1.08138,1.08282,1.08054,1.08125,69813.9
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-25,2024-07-09T16:00:00+00:00,1.08126,1.08162,1.08058,1.08142,25090.27
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-24,2024-07-09T20:00:00+00:00,1.08143,1.08165,1.08124,1.08142,5826.31
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-23,2024-07-10T00:00:00+00:00,1.08142,1.0821,1.08108,1.08199,23379.67
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-22,2024-07-10T04:00:00+00:00,1.082,1.08249,1.08147,1.08161,29397.26
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-21,2024-07-10T08:00:00+00:00,1.08161,1.08269,1.08118,1.08256,31953.73
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-20,2024-07-10T12:00:00+00:00,1.08255,1.08288,1.08199,1.08223,49481.81
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-19,2024-07-10T16:00:00+00:00,1.08224,1.08295,1.08173,1.08287,23698.77
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-18,2024-07-10T20:00:00+00:00,1.08287,1.08365,1.08254,1.08333,8232.92
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-17,2024-07-11T00:00:00+00:00,1.08332,1.084,1.08325,1.08379,16869.47
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-16,2024-07-11T04:00:00+00:00,1.08379,1.08399,1.08322,1.08394,15453.81
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-15,2024-07-11T08:00:00+00:00,1.08396,1.08577,1.08382,1.08547,23880.24
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-14,2024-07-11T12:00:00+00:00,1.08547,1.08999,1.08443,1.08697,148470.89
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-13,2024-07-11T16:00:00+00:00,1.08697,1.08705,1.08597,1.08647,36034.7
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-12,2024-07-11T20:00:00+00:00,1.08645,1.08743,1.08614,1.0874,13025.14
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-11,2024-07-12T00:00:00+00:00,1.0874,1.08744,1.08634,1.08687,28447.46
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-10,2024-07-12T04:00:00+00:00,1.08686,1.08761,1.08617,1.08754,25328.18
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-9,2024-07-12T08:00:00+00:00,1.08754,1.08922,1.08753,1.08876,38781.18
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-8,2024-07-12T12:00:00+00:00,1.08876,1.09109,1.08734,1.09012,99314.6
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-7,2024-07-12T16:00:00+00:00,1.09011,1.09113,1.09005,1.09063,19596.71
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-6,2024-07-12T20:00:00+00:00,1.09066,1.0908,1.09039,1.09054,5370.52
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-5,2024-07-14T20:00:00+00:00,1.08852,1.0895,1.08818,1.08856,11550.11
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-4,2024-07-15T00:00:00+00:00,1.08857,1.08956,1.08833,1.0894,10186.67
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-3,2024-07-15T04:00:00+00:00,1.0894,1.08963,1.08837,1.08956,20340.82
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-2,2024-07-15T08:00:00+00:00,1.08956,1.09203,1.08956,1.09055,51750.16
10,2024-07-15T16:00:00+00:00,trending,vol_spike,-1,2024-07-15T12:00:00+00:00,1.09055,1.09222,1.0902,1.09118,63968.04
10,2024-07-15T16:00:00+00:00,trending,vol_spike,0,2024-07-15T16:00:00+00:00,1.09118,1.09171,1.08932,1.08987,52858.28
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-50,2024-07-05T12:00:00+00:00,1.0819,1.08423,1.07993,1.08277,113925.53
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-49,2024-07-05T16:00:00+00:00,1.08278,1.08426,1.08232,1.08414,18955.2
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-48,2024-07-05T20:00:00+00:00,1.08412,1.08412,1.08363,1.0837,4130.04
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-47,2024-07-07T20:00:00+00:00,1.08014,1.08329,1.07998,1.08256,15078.61
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-46,2024-07-08T00:00:00+00:00,1.08255,1.08363,1.0819,1.08314,32113.6
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-45,2024-07-08T04:00:00+00:00,1.08314,1.08382,1.08146,1.08368,46668.22
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-44,2024-07-08T08:00:00+00:00,1.08369,1.0843,1.08235,1.08334,35787.48
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-43,2024-07-08T12:00:00+00:00,1.08335,1.0845,1.08311,1.08346,49350.08
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-42,2024-07-08T16:00:00+00:00,1.08345,1.08361,1.08223,1.0825,19898.92
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-41,2024-07-08T20:00:00+00:00,1.0825,1.08313,1.08226,1.08305,6079.78
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-40,2024-07-09T00:00:00+00:00,1.08307,1.08333,1.08192,1.08281,20240.84
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-39,2024-07-09T04:00:00+00:00,1.08283,1.08311,1.0817,1.08174,32983.22
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-38,2024-07-09T08:00:00+00:00,1.08174,1.08283,1.08121,1.08137,35290.5
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-37,2024-07-09T12:00:00+00:00,1.08138,1.08282,1.08054,1.08125,69813.9
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-36,2024-07-09T16:00:00+00:00,1.08126,1.08162,1.08058,1.08142,25090.27
11,2024-07-17T12:00:00+00:00,trending,vol_spike,-35,2024-07-09T20:00:00+00:00,1.08143,1.08165,1.08124,1.08142,5826.31
